song_id,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
18257,I Still See Your Face,33,218095,0.4270000000000001,0.705,0.7290000000000001,8.599999999999999e-06,8,0.15,-3.925,1,0.0451,126.047,4,0.586
8115,Two Princes,74,256733,0.00162,0.5429999999999999,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836
17794,Eastside (with Halsey & Khalid),98,173799,0.555,0.56,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,4,0.319
10332,Inevitable,70,192866,0.269,0.595,0.461,0.000149,6,0.123,-7.786,1,0.0641,91.976,4,0.338
16683,A Day,43,400333,0.000644,0.486,0.888,0.349,10,0.114,-10.445,0,0.0489,147.796,4,0.22
14475,Bloodshot,47,210586,0.518,0.415,0.517,5.260000000000001e-05,1,0.111,-6.702000000000001,1,0.0387,98.021,4,0.32299999999999995
3598,Crazy4luvinU,46,240000,0.0306,0.703,0.511,0.478,11,0.129,-13.04,0,0.0469,100.0,4,0.46
6351,Running Away,63,185812,0.0233,0.51,0.812,0.133,2,0.166,-5.782,0,0.0744,159.885,4,0.151
4563,Started From the Bottom,45,173160,0.0425,0.79,0.531,0.0,8,0.266,-6.968,1,0.197,86.306,4,0.479
14748,Had Me Goin',24,201640,0.747,0.75,0.462,0.0,1,0.109,-8.341000000000001,0,0.165,155.796,3,0.317
16905,The Night We Met (feat. Phoebe Bridgers),76,208173,0.962,0.424,0.4370000000000001,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
1395,Chandelier,63,212300,0.835,0.514,0.206,0.0,5,0.114,-13.578,0,0.032,75.874,4,0.127
14996,The Youth,50,210943,0.0153,0.547,0.4370000000000001,7.43e-05,9,0.0732,-9.977,1,0.0287,79.969,4,0.315
10394,La Vida Es Un Carnaval,24,275253,0.439,0.82,0.7170000000000001,0.00107,8,0.236,-6.191,1,0.0722,104.005,4,0.843
5816,Hunger Of The Pine,41,298670,0.795,0.36,0.434,0.0317,7,0.0995,-9.51,1,0.0313,93.657,4,0.0737
6484,All I Am,87,218868,0.0445,0.74,0.669,0.0,0,0.184,-5.199,1,0.0373,122.007,4,0.536
8599,Hollaback Girl,73,199906,0.344,0.918,0.918,5.35e-06,10,0.0243,-2.218,0,0.0954,110.024,4,0.882
11773,Celoso,87,179693,0.35200000000000004,0.746,0.703,0.0,4,0.331,-4.1789999999999985,0,0.107,166.043,4,0.667
240,Oye Mi Amor,63,263306,0.0102,0.5429999999999999,0.903,0.00585,11,0.0862,-6.658,0,0.039,162.241,4,0.962
17973,Good Vibes,34,206701,0.044,0.655,0.939,0.00205,0,0.0658,-4.453,0,0.451,119.943,4,0.438
7441,This Is How We Do It,67,238800,0.0159,0.799,0.63,0.0,0,0.453,-9.279,1,0.0748,103.647,4,0.772
7693,Immigrant,68,232853,0.563,0.6709999999999999,0.8370000000000001,0.0,1,0.256,-4.828,0,0.436,88.838,4,0.6859999999999999
15454,Alabina - Original 1996,40,225666,0.171,0.636,0.969,0.0,4,0.345,-1.913,0,0.0716,101.835,4,0.911
16538,Forever Young,79,237076,0.0426,0.6,0.96,0.0,4,0.0882,-1.807,1,0.095,109.863,4,0.503
6238,Ted,56,205600,0.441,0.763,0.8109999999999999,0.0,10,0.34600000000000003,-5.841,0,0.338,145.079,4,0.483
11597,My Boy (feat. J. Cole) - Freestyle,72,269657,0.197,0.8140000000000001,0.737,0.0,7,0.0954,-4.8260000000000005,1,0.259,171.687,4,0.461
14747,Love That Girl,57,184413,0.0136,0.71,0.674,1.73e-05,1,0.0366,-5.393,1,0.0352,124.033,4,0.7
1323,My Way,54,263906,0.65,0.343,0.314,0.000164,8,0.109,-10.809,1,0.0302,77.779,4,0.125
11747,Love Someone,87,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052000000000000005,172.065,4,0.274
3543,Something About You,59,220000,0.722,0.809,0.338,0.34,11,0.113,-11.03,0,0.0349,120.066,4,0.508
18128,Ye,63,231618,0.0181,0.503,0.5920000000000001,0.00014,5,0.16899999999999998,-5.922999999999999,0,0.444,201.85,4,0.344
1714,All My Life,46,174000,0.0404,0.428,0.904,4.1e-06,5,0.0754,-4.189,1,0.261,199.86900000000003,4,0.8340000000000001
11239,Señorita,0,216039,0.00233,0.638,0.79,0.428,11,0.298,-5.05,1,0.0255,103.997,4,0.885
13638,Tints (feat. Kendrick Lamar),82,269106,0.101,0.7979999999999999,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.6679999999999999
4933,Swimming Alone,52,220275,0.493,0.5720000000000001,0.493,4.48e-06,2,0.0817,-6.859,1,0.0295,160.067,4,0.171
7198,Other Man (feat. AJ Tracey & Sloan Evans),51,155722,0.0952,0.8140000000000001,0.4270000000000001,0.0,0,0.134,-11.231,0,0.331,150.004,4,0.7020000000000001
865,Mama Said Knock You Out,46,287893,0.0402,0.802,0.794,0.5,10,0.342,-7.351,0,0.125,102.37,4,0.614
9296,Back On,52,181533,0.0087,0.828,0.639,4.1e-06,1,0.0656,-5.4110000000000005,1,0.163,156.055,4,0.4270000000000001
12805,My Dawg,68,215423,0.0424,0.942,0.5589999999999999,0.0,10,0.0938,-6.4060000000000015,0,0.0638,133.01,4,0.5820000000000001
5349,She Keeps The Home Fires Burning,47,236173,0.526,0.731,0.608,0.0,7,0.126,-10.69,1,0.0267,126.263,4,0.745
15785,Connection,83,148459,0.000837,0.611,0.602,0.0,5,0.112,-4.89,1,0.0437,168.15400000000002,4,0.624
4626,Moonlight,68,211240,0.0727,0.6970000000000001,0.7140000000000001,0.0,4,0.233,-7.872000000000001,1,0.23,138.145,4,0.575
3053,Polaroid,55,216081,0.272,0.862,0.6729999999999999,0.0,7,0.0975,-4.572,1,0.371,138.054,4,0.562
10684,Waiting,54,184320,0.975,0.236,0.33,0.126,8,0.116,-10.085,1,0.0325,86.546,4,0.0827
18606,Aqueous Transmission,55,466560,0.0050100000000000006,0.415,0.456,0.763,9,0.17800000000000002,-12.082,1,0.0352,151.937,4,0.0935
7847,I'll Be There,58,263707,0.241,0.519,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297
16614,Bloom,47,121672,0.585,0.643,0.535,0.899,0,0.135,-8.689,1,0.034,110.494,4,0.0552
17059,The Shift,56,271094,0.375,0.546,0.636,5.63e-06,4,0.0894,-8.354,1,0.314,138.275,4,0.339
18014,Icky Thump,68,254533,0.021,0.424,0.632,0.0117,9,0.0545,-7.2429999999999986,1,0.0922,97.694,4,0.35600000000000004
12088,The Heights,40,198965,0.0236,0.494,0.496,0.0,0,0.0569,-11.2,0,0.142,88.176,4,0.377
18337,Next To Me,55,196866,0.0923,0.674,0.81,4.74e-05,7,0.11,-5.117,0,0.0378,94.995,4,0.391
13002,Got Your Money,47,241746,0.0503,0.934,0.49,0.0,1,0.181,-5.972,1,0.177,103.06,4,0.7020000000000001
2975,Autumn Sweater,61,318373,0.141,0.628,0.455,0.693,7,0.135,-12.436,1,0.0427,102.09,4,0.858
1727,Ay mama,40,198626,0.205,0.6829999999999999,0.489,0.0,8,0.0437,-5.542000000000002,0,0.0836,109.939,4,0.7979999999999999
4908,Revolver,44,174293,0.006640000000000001,0.547,0.665,0.0,2,0.109,-5.442,1,0.0556,119.884,4,0.79
9884,FALL IN LOVE 잠겨,40,209000,0.139,0.684,0.7170000000000001,0.0,11,0.275,-4.246,1,0.11,89.99,4,0.921
6352,Rio - Hush Remix,42,258000,0.0462,0.624,0.782,0.006529999999999999,5,0.355,-5.642,1,0.111,160.04,4,0.503
3038,Different League,46,180000,0.0411,0.919,0.502,0.00144,1,0.0993,-9.538,1,0.21,139.037,4,0.584
17461,4am,59,176043,0.0696,0.654,0.58,0.0,8,0.27,-3.846,1,0.0562,155.97299999999996,4,0.3720000000000001
16660,Fade To Grey,20,239359,0.000387,0.604,0.423,0.0328,2,0.0857,-17.156,0,0.0374,112.344,4,0.472
11991,Costume Party,51,176354,0.281,0.384,0.545,0.0,3,0.149,-7.188,1,0.0351,168.106,4,0.179
17561,Dip,48,211825,0.0193,0.7509999999999999,0.882,0.0,1,0.15,-5.605,1,0.0819,140.10299999999998,4,0.6509999999999999
7732,Go Hard,53,272093,0.00866,0.64,0.883,0.0,5,0.488,-4.011,0,0.0497,130.005,4,0.379
14822,The Middle,78,168253,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,4,0.93
11427,Speaking Of,56,202247,0.479,0.458,0.502,0.0,1,0.102,-7.483,1,0.361,174.09799999999996,3,0.612
14283,Finesse and Pattern,37,224156,0.201,0.758,0.383,0.0,6,0.0728,-15.023,0,0.382,98.26,4,0.69
12408,First Time,78,193511,0.197,0.633,0.5920000000000001,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679
7270,Salvation,55,190480,0.0934,0.5670000000000001,0.542,0.0,0,0.132,-4.825,1,0.469,204.241,4,0.759
7952,Wot Do U Call It? (Instrumental Igloo),18,199293,0.0592,0.8759999999999999,0.731,0.85,0,0.0677,-10.399,1,0.0402,137.082,4,0.588
6106,Spartan Force,39,388905,0.0099,0.645,0.924,0.847,1,0.393,-6.4929999999999986,1,0.155,138.05200000000002,4,0.068
10196,Rosas O Espinas,69,201520,0.0488,0.72,0.852,0.0,0,0.0846,-2.812,1,0.0536,92.019,4,0.628
13574,Promises (with Sam Smith),98,213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486
14860,My Own Worst Enemy,73,169026,0.00129,0.494,0.946,0.0,4,0.398,-2.757,1,0.0637,103.408,4,0.741
1761,I'm Yours / Somewhere Over The Rainbow,46,214893,0.7809999999999999,0.426,0.313,0.0,0,0.097,-7.774,1,0.0429,77.483,4,0.416
6636,Preachers of Death,45,295560,7.42e-06,0.364,0.962,0.157,2,0.611,-5.239,1,0.0499,103.589,4,0.256
9935,No Soy Tu Marido,24,228088,0.263,0.923,0.638,6.840000000000001e-05,1,0.0864,-4.7810000000000015,0,0.0391,127.971,4,0.773
15860,Clandestino,91,231920,0.39,0.7659999999999999,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999
14296,SICKO MODE,97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446
10148,Monster,55,249266,0.00168,0.698,0.777,0.0,9,0.435,-4.496,0,0.0468,119.994,4,0.66
3863,"I Can't Help Myself (Sugar Pie, Honey Bunch)",32,160280,0.245,0.667,0.599,0.0,0,0.107,-8.894,1,0.0291,127.935,4,0.971
11021,Make Me Cry,51,162973,0.5870000000000001,0.551,0.35700000000000004,0.000167,2,0.123,-8.132,0,0.503,184.479,4,0.494
14916,Despicable,67,223893,0.0123,0.5760000000000001,0.782,0.00241,1,0.467,-6.167000000000002,1,0.0346,87.971,4,0.3670000000000001
10840,Kiss From A Rose,74,288426,0.684,0.583,0.532,0.0,10,0.306,-7.11,0,0.0309,131.741,3,0.223
15249,Sick of Losing Soulmates,61,267360,0.716,0.478,0.241,0.21600000000000005,2,0.354,-17.122,1,0.0386,75.285,4,0.11
15388,Llorando,38,304280,0.373,0.7440000000000001,0.7929999999999999,3.08e-06,9,0.0826,-5.018,0,0.0423,95.497,4,0.924
2302,Eye of the Tiger,77,245620,0.132,0.8170000000000001,0.599,0.000311,0,0.0873,-9.249,0,0.0328,108.873,4,0.5479999999999999
15193,Focus - Netsky Remix,62,219428,0.327,0.61,0.708,4.89e-06,6,0.102,-3.374,0,0.0415,139.942,4,0.114
11841,Pull Up (feat. NAV),78,193575,0.484,0.828,0.37,0.0,7,0.119,-7.441,0,0.26,149.964,4,0.5489999999999999
14564,Bandera Blanca,26,313760,0.34700000000000003,0.456,0.755,0.0,5,0.605,-5.642,1,0.0608,143.489,4,0.312
8720,Jefe (feat. Meek Mill),66,204053,0.0808,0.71,0.826,0.0,2,0.738,-5.197,1,0.295,127.947,4,0.735
10868,Naked,83,234106,0.104,0.529,0.607,0.0,6,0.0631,-6.7810000000000015,1,0.0574,101.966,4,0.238
10947,My Love (feat. Mia Gladstone),9,171019,0.56,0.518,0.545,0.0,10,0.125,-13.13,1,0.257,138.407,5,0.833
6466,Cool Again,61,191935,0.443,0.774,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648
1680,One Dance,85,173986,0.00842,0.7959999999999999,0.61,0.00286,1,0.35100000000000003,-5.857,1,0.0516,103.99,4,0.391
2996,Devils Haircut,51,192933,0.175,0.6859999999999999,0.7290000000000001,0.000833,7,0.13699999999999998,-4.848,1,0.0298,123.546,4,0.79
202,La Camisa Negra,29,216706,0.0838,0.7509999999999999,0.731,0.0,6,0.0556,-4.419,0,0.0308,97.007,4,0.973
15159,Side Effects (feat. Emily Warren),70,173613,0.00277,0.6729999999999999,0.71,0.0,8,0.55,-6.744,1,0.0324,110.017,4,0.54
5326,Jolene,76,161533,0.5660000000000001,0.674,0.537,0.0,1,0.131,-10.970999999999998,0,0.0363,110.578,4,0.809
17623,Leave Me Alone,88,195637,0.107,0.792,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
10831,Dreamer,57,423061,0.004370000000000001,0.736,0.472,0.0205,8,0.103,-10.373,0,0.0431,117.999,4,0.195
7122,Borinquen Bella,38,233552,0.426,0.539,0.8340000000000001,0.0,10,0.0837,-3.907,1,0.053,149.829,4,0.447
2001,Reet Petite,57,162093,0.389,0.6779999999999999,0.6829999999999999,0.0,5,0.135,-5.417999999999998,1,0.16699999999999998,85.969,4,0.8420000000000001
14478,Lucid Dreams,36,239946,0.377,0.4370000000000001,0.481,0.0,11,0.33,-9.681,0,0.237,83.60600000000002,4,0.21600000000000005
6538,X - Remix,89,235746,0.0561,0.6629999999999999,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
7528,Wow Freestyle (feat. Kendrick Lamar),72,175213,0.0355,0.782,0.633,0.0,8,0.0615,-4.644,1,0.341,150.055,4,0.7490000000000001
18505,Bodak Yellow,76,223962,0.0672,0.929,0.723,0.0,11,0.34600000000000003,-5.792000000000002,0,0.109,125.022,4,0.458
5601,God is a woman,93,197546,0.0233,0.602,0.6579999999999999,6e-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268
9043,Whatchamacallit (feat. Chris Brown),74,179410,0.17,0.664,0.617,0.0,5,0.219,-4.668,1,0.0395,98.986,4,0.275
4031,Tap Out (feat. Jeremih),73,199960,0.105,0.6759999999999999,0.62,0.0,5,0.211,-6.343,0,0.0562,100.06,4,0.607
3653,Steady Mobbin,64,310733,0.0252,0.6809999999999999,0.6940000000000001,0.0,0,0.541,-8.123,0,0.258,156.149,4,0.659
7047,Laa,43,203047,0.0556,0.947,0.802,0.000225,2,0.35700000000000004,-6.074,1,0.133,130.019,4,0.8959999999999999
17273,(You Make Me Feel Like) A Natural Woman,71,166812,0.213,0.65,0.32299999999999995,0.0,0,0.187,-8.698,1,0.0283,110.962,3,0.276
17140,Crazy,60,172309,0.0508,0.7090000000000001,0.922,0.0,10,0.52,-3.656,1,0.221,122.83,4,0.947
15427,Cold Blooded,55,169183,0.307,0.77,0.688,0.026,5,0.102,-5.5470000000000015,0,0.0362,114.99,4,0.51
9933,Con la Careta de Chuky,38,184615,0.303,0.952,0.685,0.0168,2,0.136,-7.38,0,0.116,117.021,4,0.675
169,"Whenever, Wherever",76,196160,0.236,0.7929999999999999,0.8320000000000001,1.12e-05,1,0.202,-4.862,0,0.0406,107.661,4,0.872
18245,Moments Passed,7,271357,0.0583,0.379,0.732,1.58e-05,9,0.14300000000000002,-6.898,0,0.0659,119.779,4,0.398
2544,Let's Make Love And Listen To Death From Above - Dan Carey Mix; Remastered Version,44,213159,0.0819,0.688,0.804,0.00813,10,0.325,-4.313,0,0.0322,119.991,4,0.742
1847,Wonderland,37,230013,0.317,0.588,0.6409999999999999,0.0,6,0.124,-6.973,1,0.146,120.056,4,0.414
9869,Mise en scène,16,196158,0.0412,0.674,0.821,0.0,6,0.101,-4.547,0,0.335,148.092,4,0.411
15809,Someone Like You,79,285040,0.892,0.5589999999999999,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285
7143,when the party's over,78,199931,0.979,0.498,0.104,7.859999999999999e-05,1,0.0895,-14.08,0,0.0621,124.001,3,0.205
12575,Look At That Butt,43,152136,0.0169,0.765,0.813,0.0232,2,0.0578,-3.735,1,0.0604,159.936,4,0.773
17796,Bad At Love - Recorded at Sound Stage Studios Nashville,66,181000,0.292,0.767,0.677,0.0,5,0.292,-4.668,1,0.0332,119.954,4,0.591
3010,Carnival,14,219200,0.0196,0.532,0.662,8e-05,2,0.425,-8.093,1,0.0314,110.698,4,0.368
10181,Usted,82,233748,0.0155,0.7120000000000001,0.833,0.0,0,0.273,-4.101,1,0.0618,104.879,4,0.326
18132,Giddem,46,211832,0.0697,0.785,0.777,0.0,7,0.155,-6.211,1,0.248,96.88,4,0.396
9025,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",62,238373,0.0058200000000000005,0.743,0.339,0.0,1,0.0812,-7.678,1,0.409,203.927,4,0.118
3314,"The Climb, the Fall",54,262656,0.0301,0.7070000000000001,0.5670000000000001,0.0913,10,0.114,-12.573,0,0.0286,115.982,4,0.7490000000000001
8837,Jealous - Remix,40,221840,0.0133,0.687,0.722,0.0,11,0.489,-3.567,0,0.07200000000000001,92.995,4,0.493
8151,Mean,62,237733,0.452,0.568,0.7609999999999999,0.0,4,0.217,-3.987,1,0.0459,163.97400000000005,4,0.789
9886,비상연락음,37,181285,0.743,0.43,0.8740000000000001,0.0,8,0.425,-4.5710000000000015,1,0.27,140.945,4,0.391
16620,$orries,62,214857,0.7609999999999999,0.526,0.236,0.00387,2,0.126,-13.59,0,0.0955,103.401,4,0.299
14414,Quiero Bailar,52,183053,0.28300000000000003,0.815,0.826,0.0,5,0.256,-5.2170000000000005,1,0.155,95.031,4,0.737
11323,Let You Down,46,212120,0.33,0.659,0.716,0.0,5,0.173,-5.672999999999999,0,0.111,148.015,4,0.4370000000000001
9718,I'm Shipping Up To Boston,11,153600,0.0007059999999999999,0.452,0.928,0.000637,2,0.226,-3.133,1,0.079,129.188,4,0.6
16645,cold door handles,48,146666,0.6779999999999999,0.679,0.284,0.918,11,0.115,-12.317,0,0.0399,143.875,4,0.325
191,The Anthem,73,175093,0.006659999999999999,0.494,0.939,0.0,1,0.139,-3.127,1,0.126,177.75099999999995,4,0.893
11819,That's On Me,74,219552,0.0288,0.8029999999999999,0.648,0.0,4,0.0904,-9.185,0,0.198,131.925,4,0.5379999999999999
6745,Expectations,48,162613,0.004070000000000001,0.6940000000000001,0.603,0.0308,1,0.116,-8.19,1,0.0523,170.028,4,0.654
15774,Love You Anymore,72,182587,0.892,0.691,0.271,0.0,6,0.109,-7.582999999999998,1,0.0335,89.99,4,0.5479999999999999
15486,Wake Up in the Sky,92,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
10701,Temple,48,98352,0.836,0.645,0.7390000000000001,0.925,5,0.384,-6.707000000000002,0,0.0429,87.976,3,0.127
10226,Batida diferente,41,314546,0.8240000000000001,0.723,0.341,0.912,8,0.168,-16.29,1,0.13,91.704,4,0.88
9391,Menswear,53,206737,0.547,0.708,0.539,0.0174,1,0.0849,-10.28,1,0.0646,96.987,4,0.163
11606,Lucky You (feat. Joyner Lucas),96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575
13931,Paradise,66,215336,0.139,0.623,0.6809999999999999,0.0,7,0.0946,-3.49,1,0.0268,121.98,4,0.453
121,Beautiful Girls,10,241933,0.159,0.745,0.6659999999999999,0.0,9,0.302,-5.899,1,0.0566,129.995,4,0.708
5113,Heartaches By The Number,37,176626,0.639,0.515,0.603,0.0,10,0.121,-6.246,1,0.0318,127.151,4,0.892
1149,Fake Friends,67,174774,0.00418,0.629,0.596,0.0,0,0.28600000000000003,-4.44,1,0.193,172.032,4,0.649
10068,Cada Dia Mas,54,196840,0.195,0.7440000000000001,0.63,0.0,2,0.0655,-7.727,1,0.0344,108.466,4,0.946
16416,I Feel Your Love - Director's Cut,9,173693,0.00883,0.321,0.911,3.65e-06,0,0.289,-5.29,1,0.0605,206.227,4,0.644
7123,Crying in the Club,78,216391,0.334,0.334,0.617,0.0,6,0.163,-5.834,0,0.383,85.227,4,0.603
10977,LEGACY,44,257288,0.903,0.41,0.312,0.000204,8,0.195,-11.779000000000002,1,0.0459,118.961,1,0.199
718,Love Will Tear Us Apart - 2010 Remastered Version,64,204621,0.000989,0.525,0.902,0.691,2,0.13699999999999998,-8.662,1,0.0368,146.83,4,0.907
10532,El Inmigrante,60,179426,0.4,0.794,0.76,0.0,3,0.594,-3.4,1,0.0528,121.16,3,0.965
18150,Bumper To Bumper,31,225933,0.14800000000000002,0.7709999999999999,0.735,0.0,5,0.28800000000000003,-9.162,0,0.116,119.983,4,0.385
11667,No Captain - Dirty South Remix,62,347213,0.14,0.626,0.755,0.386,6,0.0938,-10.491,0,0.0337,122.008,4,0.3720000000000001
12824,Still Dipset (feat. Juelz Santana & Avon Carter),47,201691,0.013,0.585,0.792,0.0,1,0.126,-6.541,1,0.398,174.96400000000003,4,0.752
17721,The Art of Abstraight Rap Display,41,161495,0.73,0.687,0.846,0.0,3,0.0881,-8.508,0,0.312,91.521,4,0.485
11570,Suffer In Silence,35,241606,0.557,0.544,0.5479999999999999,0.000176,4,0.223,-10.116,0,0.1,77.737,4,0.325
2930,24 Hour Party People,5,279959,0.000281,0.631,0.861,0.000276,4,0.0612,-8.315,0,0.0514,126.647,4,0.818
252,"Hello, I Love You",63,133200,0.029,0.597,0.5539999999999999,0.0,11,0.0766,-14.144,0,0.0425,117.835,4,0.963
15692,Visions,58,233789,0.0408,0.67,0.8320000000000001,1.24e-05,0,0.0651,-5.795,1,0.0495,155.034,4,0.605
4883,Banquet,62,196613,0.000139,0.578,0.892,0.0111,10,0.215,-7.952000000000001,0,0.0441,150.253,4,0.892
71,Está Rico,83,215151,0.266,0.8170000000000001,0.74,0.0,11,0.0992,-4.566,0,0.28300000000000003,130.04,4,0.674
9073,Boyz-N-The-Hood,65,336960,0.0198,0.792,0.503,0.0,8,0.34700000000000003,-8.359,1,0.276,87.84700000000002,4,0.6629999999999999
9007,I Like Tuh,61,189000,0.329,0.611,0.5429999999999999,0.0,1,0.281,-5.2879999999999985,0,0.0672,174.862,4,0.561
9626,Stumblin' Home,54,179857,0.0793,0.672,0.836,0.000379,11,0.0891,-3.959,1,0.071,104.068,4,0.7809999999999999
18563,Trembling hands,6,279693,0.0572,0.406,0.593,0.000435,2,0.11,-5.466,0,0.0291,135.798,4,0.0498
15600,Habits (Stay High) - The Chainsmokers Radio Edit,54,264920,0.0053,0.6940000000000001,0.8290000000000001,0.00277,10,0.133,-5.907,1,0.036000000000000004,128.023,4,0.0388
6815,Beyond,74,240600,0.229,0.58,0.687,0.0,6,0.109,-5.4,1,0.106,76.014,4,0.187
11308,Papa Loves Mambo,38,161640,0.727,0.648,0.528,1.51e-05,0,0.127,-9.965,1,0.0623,82.09700000000002,4,0.903
13846,Kiss N Tell,49,207653,0.00236,0.754,0.7,6.47e-05,4,0.214,-3.815,1,0.102,144.02,4,0.96
2713,Pretty Big Mouth,6,129120,0.0208,0.5870000000000001,0.573,0.315,4,0.199,-8.073,1,0.0383,137.315,4,0.6859999999999999
15104,Grapefruit,48,189773,0.00713,0.639,0.943,0.0348,11,0.208,-3.632,0,0.0403,123.045,4,0.365
16034,Deeper,50,236545,0.8440000000000001,0.484,0.293,2.3e-06,9,0.104,-8.164,1,0.0377,134.002,4,0.316
2138,Hold the Line,77,235800,0.0397,0.494,0.698,0.00634,6,0.152,-12.049,0,0.0553,95.842,4,0.778
10719,no heart,46,120000,0.643,0.738,0.49,0.931,9,0.128,-10.113,0,0.187,71.984,4,0.464
18749,Untamed,25,238213,0.784,0.397,0.264,0.17600000000000002,4,0.113,-11.396,1,0.029,90.771,4,0.0857
2746,"So Long, Marianne",59,340560,0.701,0.5429999999999999,0.395,4.24e-05,9,0.0961,-11.396,1,0.0267,94.872,3,0.231
6321,Black Widow - DJ Turkish Remix,49,187208,0.0273,0.768,0.873,6.15e-06,10,0.6759999999999999,-3.111,0,0.136,163.955,4,0.8
16581,Amor Querido,33,240146,0.41,0.626,0.578,0.0,9,0.295,-6.1720000000000015,1,0.0271,103.753,4,0.759
10752,rough night,46,109625,0.439,0.7609999999999999,0.152,0.6409999999999999,5,0.123,-15.078,0,0.258,149.92700000000005,4,0.489
2217,Maggie May,34,350266,0.5589999999999999,0.605,0.574,0.113,2,0.0684,-10.536,1,0.0377,129.44899999999998,4,0.5429999999999999
684,Walk This Way,59,310960,0.008409999999999999,0.767,0.6509999999999999,3.86e-05,6,0.0609,-10.186,0,0.0501,105.592,4,0.946
2385,The Sign,16,187710,0.0111,0.8140000000000001,0.862,0.0289,7,0.026,-4.41,1,0.0442,97.008,4,0.889
15614,Sun Is Shining,6,255066,0.0863,0.284,0.774,0.0,2,0.0744,-3.039,1,0.0685,131.381,4,0.362
13334,Papa,67,69791,0.996,0.57,0.106,0.934,9,0.0801,-22.416,0,0.0629,94.81,3,0.623
15648,Island In The Sun,76,200306,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,0.6609999999999999
5724,I Remember (Strobelight Edit),52,283040,0.17,0.664,0.59,0.0033200000000000005,11,0.112,-7.235,0,0.0311,127.982,4,0.495
6513,Let's See What The Night Can Do,71,245186,0.27,0.392,0.423,0.0,7,0.117,-7.813,1,0.0348,113.537,4,0.28800000000000003
2197,Cocaine,70,221640,0.0607,0.6990000000000001,0.502,0.0337,9,0.317,-12.526,1,0.0278,105.266,4,0.6759999999999999
1040,Come Out and Play,11,197800,0.0943,0.514,0.884,1.52e-06,7,0.0654,-3.765,1,0.151,158.262,4,0.898
3846,Work to Do,35,194600,0.5529999999999999,0.562,0.88,3.45e-05,6,0.115,-5.645,0,0.12,181.824,4,0.939
2221,Take The Long Way Home - 2010 Remastered,23,308853,0.22,0.414,0.7,0.000721,5,0.114,-8.838,1,0.0301,76.79,4,0.37
3850,Can't Stop Now (Love Is Calling),32,160586,0.0103,0.545,0.706,0.00031,8,0.36,-6.365,1,0.028,87.369,4,0.885
6049,Start Choppin',53,340186,0.00411,0.373,0.755,0.000799,2,0.0635,-7.574,1,0.103,111.813,4,0.57
17669,Might Not Like Me,65,196319,0.284,0.88,0.675,0.0,4,0.103,-5.035,1,0.0359,114.022,4,0.561
5996,Best for You,42,189913,0.5589999999999999,0.72,0.412,0.0125,4,0.11,-12.951,0,0.0605,115.016,4,0.35
6050,Sweet Jane,38,245666,0.00662,0.62,0.503,0.0,2,0.333,-9.77,1,0.0303,105.167,4,0.917
13145,Day Month Second,46,250244,0.00504,0.754,0.8340000000000001,9.26e-05,3,0.104,-3.953,1,0.0653,118.0,4,0.964
1290,El Gato Que Está Triste y Azul - Un Gato Nel Blu,44,231493,0.675,0.447,0.457,0.0,4,0.339,-10.969,1,0.0331,112.918,4,0.59
16987,Walking In Memphis,70,252613,0.547,0.5670000000000001,0.512,0.0,0,0.29600000000000004,-8.831,1,0.0357,130.269,4,0.334
14728,Love Me Again,38,240288,0.00424,0.496,0.919,0.000782,2,0.0986,-3.452,0,0.0464,126.029,4,0.188
2054,Down On The Corner,32,166280,0.594,0.831,0.544,0.00389,0,0.0736,-9.288,1,0.0837,108.177,4,0.856
2797,Alternative Ulster,52,163880,0.0148,0.439,0.971,1.34e-05,11,0.255,-5.855,0,0.177,118.369,4,0.24
